	 Total Time (s)	Calls (kCalls)
DIST_HAD_32x8	0.00598057	12.34
INTERPOL_QUARTER_32x8	0.00582006	0.624
DIST_SAD_32x24	0.00652486	26.52
DIST_SAD_32x24sub	0.00424247	16.844
INTERPOL_HALF_32x24	0.00730759	0.624
DIST_HAD_32x24	0.0171056	12.34
INTERPOL_QUARTER_32x24	0.0153235	0.624
DIST_SAD_8x32	0.00509816	48.28
DIST_SAD_8x32sub	0.0066819	62.898
INTERPOL_HALF_8x32	0.00652522	1.136
DIST_HAD_8x32	0.0107638	21.78
INTERPOL_QUARTER_8x32	0.0135355	1.136
DIST_SAD_24x32	0.0116813	48.28
DIST_SAD_24x32sub	0.00820316	32.014
INTERPOL_HALF_24x32	0.0136613	1.136
DIST_HAD_24x32	0.0303638	21.78
INTERPOL_QUARTER_24x32	0.0290771	1.136
TR_iDCT_4x4_2	0.00149109	11.903
TR_iDCT_16x16_0	0.00946288	4.896
TR_iDCT_8x8_0	0.00103779	2.659
TR_iDCT_16x16_1	0.00674971	3.408
TR_iDCT_8x8_1	0.00341271	8.839
TR_iDCT_16x16_2	0.0044066	2.209
TR_iDCT_8x8_2	0.00342596	8.711
TR_iDCT_4x4_1	0.000277303	2.121
TR_DST_4x4_2	0.000583064	4.512
TR_iDST_4x4_2	0.000291647	1.924

Frame	19
Others	7.52919	12856.2
TR_DCT_32x32_0	0.0366298	3.448
DIST_SSE_32x32	0.00997377	14.331
TR_DCT_16x16_0	0.0282725	17.89
DIST_SSE_16x16	0.0148922	70.999
TR_DCT_8x8_0	0.00734351	25.432
DIST_SSE_8x8	0.0145776	177.167
DIST_SSE_64x64	0.00335471	1.093
DIST_SAD_64x64	0.0399949	30.94
DIST_SAD_64x64sub	0.0412517	33.157
INTERPOL_HALF_64x64	0.0395377	0.728
DIST_HAD_64x64	0.106115	14.539
INTERPOL_QUARTER_64x64	0.0830439	0.728
DIST_SAD_32x64	0.0386606	61.88
DIST_SAD_32x64sub	0.0295268	46.998
INTERPOL_HALF_32x64	0.0421853	1.456
DIST_HAD_32x64	0.0994705	27.3
INTERPOL_QUARTER_32x64	0.0889193	1.456
DIST_SAD_64x32	0.0409191	61.88
DIST_SAD_64x32sub	0.0267069	41.832
INTERPOL_HALF_64x32	0.0412202	1.456
DIST_HAD_64x32	0.0997674	27.3
INTERPOL_QUARTER_64x32	0.0851323	1.456
TR_DCT_32x32_1	0.0284605	2.642
TR_DCT_16x16_1	0.0232216	14.466
TR_DCT_8x8_1	0.0168667	57.614
TR_DCT_4x4_1	0.00695984	78.056
DIST_SSE_4x4	0.0280674	696.74
DIST_SAD_32x32	0.0398993	123.76
DIST_SAD_32x32sub	0.0416623	125.211
INTERPOL_HALF_32x32	0.0443471	2.912
DIST_HAD_32x32	0.101649	54.936
INTERPOL_QUARTER_32x32	0.0925337	2.912
DIST_SAD_16x32	0.0448409	247.52
DIST_SAD_16x32sub	0.0299126	166.047
INTERPOL_HALF_16x32	0.051911	5.824
DIST_HAD_16x32	0.103923	109.2
INTERPOL_QUARTER_16x32	0.106328	5.824
DIST_SAD_32x16	0.0428222	247.52
DIST_SAD_32x16sub	0.025085	141.762
INTERPOL_HALF_32x16	0.0488875	5.824
DIST_HAD_32x16	0.103807	109.2
INTERPOL_QUARTER_32x16	0.0976384	5.824
TR_DCT_16x16_2	0.0146292	8.633
TR_DCT_8x8_2	0.0160904	53.667
TR_DCT_4x4_2	0.0234301	267.512
DIST_SAD_16x16	0.0504683	494.941
DIST_SAD_16x16sub	0.0436287	429.996
INTERPOL_HALF_16x16	0.058008	11.648
DIST_HAD_16x16	0.103527	213.129
INTERPOL_QUARTER_16x16	0.11271	11.648
DIST_SAD_8x8	0.188057	3078.99
INTERPOL_HALF_8x8	0.0931463	46.592
DIST_HAD_8x8	0.131016	887.46
INTERPOL_QUARTER_8x8	0.164078	46.592
DIST_SAD_8x16	0.0621762	989.828
DIST_SAD_8x16sub	0.0327923	523.224
INTERPOL_HALF_8x16	0.0757964	23.296
DIST_HAD_8x16	0.114639	436.8
INTERPOL_QUARTER_8x16	0.14469	23.296
DIST_SAD_16x8	0.145182	1475.73
INTERPOL_HALF_16x8	0.0688075	23.296
DIST_HAD_16x8	0.113987	436.8
INTERPOL_QUARTER_16x8	0.126043	23.296
DIST_HAD_64x16	0.000508821	0.27
DIST_HAD_64x48	0.00148761	0.27
DIST_HAD_16x64	0.00086859	0.46
DIST_HAD_48x64	0.00255907	0.46
DIST_SAD_32x8	0.0115387	67.723
INTERPOL_HALF_32x8	0.00367377	0.752
DIST_HAD_32x8	0.00710398	14.6
INTERPOL_QUARTER_32x8	0.00708418	0.752
DIST_SAD_32x24	0.00798563	31.96
DIST_SAD_32x24sub	0.00479365	18.983
INTERPOL_HALF_32x24	0.00888262	0.752
DIST_HAD_32x24	0.0204224	14.6
INTERPOL_QUARTER_32x24	0.0186233	0.752
DIST_SAD_8x32	0.00609502	57.12
DIST_SAD_8x32sub	0.00809357	75.322
INTERPOL_HALF_8x32	0.00775337	1.344
DIST_HAD_8x32	0.0127037	25.55
INTERPOL_QUARTER_8x32	0.0162197	1.344
DIST_SAD_24x32	0.0139	57.12
DIST_SAD_24x32sub	0.00928842	36.081
INTERPOL_HALF_24x32	0.0163317	1.344
DIST_HAD_24x32	0.035989	25.55
INTERPOL_QUARTER_24x32	0.0344569	1.344
TR_iDCT_4x4_2	0.00127747	10.311
TR_iDCT_16x16_0	0.00967051	4.98
TR_iDCT_32x32_0	0.0242467	1.898
TR_iDCT_8x8_0	0.00102072	2.637
TR_iDCT_8x8_1	0.00324608	8.324
TR_iDCT_4x4_1	0.000277306	2.128
TR_iDCT_8x8_2	0.0027837	6.995
TR_iDCT_32x32_1	0.0168363	1.311
TR_iDCT_16x16_1	0.00652739	3.302
TR_iDCT_16x16_2	0.0037335	1.885
TR_DST_4x4_2	0.000404693	3.168
TR_iDST_4x4_2	0.000185731	1.211

