	 Total Time (s)	Calls (kCalls)
DIST_HAD_32x32	0.551175	294.33
INTERPOL_QUARTER_32x32	0.507195	15.36
DIST_SAD_16x32	0.242672	1304.89
DIST_SAD_16x32sub	0.355579	1749.62
INTERPOL_HALF_16x32	0.282209	30.72
DIST_HAD_16x32	0.550875	576
INTERPOL_QUARTER_16x32	0.586027	30.72
DIST_SAD_32x16	0.234975	1304.73
DIST_SAD_32x16sub	0.354968	1798.09
INTERPOL_HALF_32x16	0.263884	30.72
DIST_HAD_32x16	0.549734	576
INTERPOL_QUARTER_32x16	0.534683	30.72
DIST_HAD_32x8	0.0290634	59.99
DIST_HAD_32x24	0.0846339	59.99
DIST_HAD_8x32	0.0281391	56.8
DIST_HAD_24x32	0.0805287	56.8
TR_DCT_16x16_2	0.0798929	46.273
TR_iDCT_16x16_2	0.0335476	16.642
TR_DCT_8x8_2	0.0804818	262.838
TR_DCT_4x4_2	0.118655	1331.78
TR_iDCT_8x8_2	0.0206854	49.619
DIST_SAD_16x16	0.272423	2609.02
DIST_SAD_16x16sub	0.673937	5444.02
INTERPOL_HALF_16x16	0.315662	61.44
DIST_HAD_16x16	0.550193	1141.23
INTERPOL_QUARTER_16x16	0.623181	61.44
DIST_SAD_8x16	0.330718	5217.91
DIST_SAD_8x16sub	0.319423	4110.07
INTERPOL_HALF_8x16	0.408262	122.88
DIST_HAD_8x16	0.58702	2304
INTERPOL_QUARTER_8x16	0.799553	122.88
DIST_SAD_16x8	1.08049	9940.61
INTERPOL_HALF_16x8	0.370799	122.88
DIST_HAD_16x8	0.582999	2304
INTERPOL_QUARTER_16x8	0.696017	122.88
TR_DCT_8x8_3	0.0531028	147.471
TR_DCT_4x4_3	0.10017	1090.64
DIST_SAD_8x8	1.47271	21228.1
INTERPOL_HALF_8x8	0.503782	245.76
DIST_HAD_8x8	0.628611	4481.26
INTERPOL_QUARTER_8x8	0.909434	245.76
DIST_SAD_4x8	0.561607	10683.6
INTERPOL_HALF_4x8	0.389212	245.76
DIST_HAD_4x8	0.367915	4792.32
INTERPOL_QUARTER_4x8	0.689239	245.76
DIST_SAD_8x4	0.58317	11291.5
INTERPOL_HALF_8x4	0.347239	245.76
DIST_HAD_8x4	0.359275	4792.32
INTERPOL_QUARTER_8x4	0.568677	245.76
DIST_HAD_64x16	0.00356972	1.85
DIST_HAD_64x48	0.0103588	1.85
TR_iDCT_8x8_3	0.0108867	25.639
TR_iDCT_4x4_2	0.0129823	100.106
DIST_HAD_16x4	0.0118261	91.88
DIST_HAD_16x12	0.0297965	91.88
DIST_HAD_4x16	0.0111211	83.57
DIST_HAD_12x16	0.0269812	83.57
TR_DST_4x4_2	0.00194877	16.144
TR_iDCT_4x4_3	0.00840206	62.852
TR_iDCT_4x4_1	0.00146539	10.757
TR_iDCT_8x8_0	0.00364432	9.124
DIST_SAD_32x8	0.0897321	473.691
INTERPOL_HALF_32x8	0.0150112	2.976
INTERPOL_QUARTER_32x8	0.0286764	2.976
DIST_SAD_32x24	0.0319909	126.372
DIST_SAD_32x24sub	0.0440769	161.505
INTERPOL_HALF_32x24	0.0361416	2.976
INTERPOL_QUARTER_32x24	0.0758526	2.976
DIST_SAD_16x4	0.0361912	516.231
INTERPOL_HALF_16x4	0.00872809	4.336
INTERPOL_QUARTER_16x4	0.0149559	4.336
DIST_SAD_16x12	0.0155331	184.235
DIST_SAD_16x12sub	0.016588	169.855
INTERPOL_HALF_16x12	0.0177076	4.336
INTERPOL_QUARTER_16x12	0.0418722	4.336
DIST_SAD_4x16	0.0070979	165.204
DIST_SAD_4x16sub	0.0156533	286.133
INTERPOL_HALF_4x16	0.00982314	3.888
INTERPOL_QUARTER_4x16	0.0193202	3.888
DIST_SAD_12x16	0.0140935	165.168
DIST_SAD_12x16sub	0.0164964	163.99
INTERPOL_HALF_12x16	0.0163255	3.888
INTERPOL_QUARTER_12x16	0.0329054	3.888
DIST_SAD_8x32	0.0131684	118.892
DIST_SAD_8x32sub	0.0378292	303.74
INTERPOL_HALF_8x32	0.0168094	2.8
INTERPOL_QUARTER_8x32	0.0349395	2.8
DIST_SAD_24x32	0.0294522	118.892
DIST_SAD_24x32sub	0.0359485	126.608
INTERPOL_HALF_24x32	0.034877	2.8
INTERPOL_QUARTER_24x32	0.0735904	2.8
TR_DST_4x4_3	0.00787445	66.904
DIST_HAD_4x4	0.0126292	230.3
TR_iDST_4x4_2	0.000596688	3.479
TR_iDST_4x4_3	0.00327119	21.139

Frame	15
Others	83.8939	123120
TR_DCT_32x32_0	0.176166	15.884
DIST_SSE_32x32	0.0514343	70.743
TR_iDCT_32x32_0	0.110416	8.381
TR_DCT_16x16_0	0.139877	86.144
DIST_SSE_16x16	0.0802817	351.816
TR_iDCT_16x16_0	0.0439664	21.947
TR_DCT_8x8_0	0.0334384	111.776
DIST_SSE_8x8	0.10825	1241.76
DIST_SSE_64x64	0.0171803	5.391
DIST_SAD_64x64	0.218027	163.011
DIST_SAD_64x64sub	0.887446	664.761
INTERPOL_HALF_64x64	0.215949	3.84
DIST_HAD_64x64	0.556917	74.265
INTERPOL_QUARTER_64x64	0.464211	3.84
DIST_SAD_32x64	0.214868	326.166
DIST_SAD_32x64sub	0.440113	645.342
INTERPOL_HALF_32x64	0.232255	7.68
DIST_HAD_32x64	0.540746	144
INTERPOL_QUARTER_32x64	0.500446	7.68
DIST_SAD_64x32	0.222806	326.148
DIST_SAD_64x32sub	0.417461	609.595
INTERPOL_HALF_64x32	0.22398	7.68
DIST_HAD_64x32	0.540695	144
INTERPOL_QUARTER_64x32	0.473787	7.68
DIST_HAD_64x16	0.00282671	1.45
DIST_HAD_64x48	0.00822139	1.45
TR_DCT_32x32_1	0.154194	13.502
TR_iDCT_32x32_1	0.0870945	6.599
TR_DCT_16x16_1	0.122493	74.588
TR_iDCT_16x16_1	0.0337654	16.733
TR_DCT_8x8_1	0.0870333	289.562
TR_iDCT_8x8_1	0.0142521	34.868
TR_DCT_4x4_1	0.0342525	376.728
DIST_SSE_4x4	0.270653	5971.6
DIST_SAD_32x32	0.22222	651.655
DIST_SAD_32x32sub	0.784509	2087.05
INTERPOL_HALF_32x32	0.244896	15.36
DIST_HAD_32x32	0.548969	289.99
INTERPOL_QUARTER_32x32	0.514594	15.36
DIST_SAD_16x32	0.246125	1303.62
DIST_SAD_16x32sub	0.382271	1824.54
INTERPOL_HALF_16x32	0.285765	30.72
DIST_HAD_16x32	0.557671	576
INTERPOL_QUARTER_16x32	0.596393	30.72
DIST_SAD_32x16	0.238098	1303.61
DIST_SAD_32x16sub	0.386883	1901.87
INTERPOL_HALF_32x16	0.267099	30.72
DIST_HAD_32x16	0.556387	576
INTERPOL_QUARTER_32x16	0.544629	30.72
DIST_HAD_32x8	0.0290048	59.29
DIST_HAD_32x24	0.0843161	59.29
DIST_HAD_8x32	0.0298625	59.87
DIST_HAD_24x32	0.0860324	59.87
TR_DCT_16x16_2	0.0728582	41.283
TR_iDCT_16x16_2	0.0223907	11.001
TR_DCT_8x8_2	0.0737743	237.628
TR_iDCT_8x8_2	0.0114437	27.087
TR_DCT_4x4_2	0.10885	1225.7
DIST_SAD_16x16	0.275467	2606.92
DIST_SAD_16x16sub	0.750145	5757.74
INTERPOL_HALF_16x16	0.320913	61.44
DIST_HAD_16x16	0.549789	1128.11
INTERPOL_QUARTER_16x16	0.632724	61.44
DIST_SAD_8x16	0.336454	5213.76
DIST_SAD_8x16sub	0.340696	4193.1
INTERPOL_HALF_8x16	0.413164	122.88
DIST_HAD_8x16	0.593495	2304
INTERPOL_QUARTER_8x16	0.812523	122.88
DIST_SAD_16x8	1.12392	10034.9
INTERPOL_HALF_16x8	0.375806	122.88
DIST_HAD_16x8	0.589153	2304
INTERPOL_QUARTER_16x8	0.702033	122.88
TR_DCT_8x8_3	0.0515185	138.483
TR_iDCT_8x8_3	0.00703812	16.027
TR_DCT_4x4_3	0.0977124	1050.27
DIST_SAD_8x8	1.53222	21597.6
INTERPOL_HALF_8x8	0.509705	245.76
DIST_HAD_8x8	0.627658	4460.64
INTERPOL_QUARTER_8x8	0.922118	245.76
DIST_SAD_4x8	0.592579	10987.4
INTERPOL_HALF_4x8	0.394944	245.76
DIST_HAD_4x8	0.376162	4792.32
INTERPOL_QUARTER_4x8	0.698001	245.76
DIST_SAD_8x4	0.596388	11309.9
INTERPOL_HALF_8x4	0.352026	245.76
DIST_HAD_8x4	0.390691	4792.32
INTERPOL_QUARTER_8x4	0.576834	245.76
TR_iDCT_4x4_2	0.0073055	55.369
DIST_HAD_16x64	0.00319498	1.64
DIST_HAD_48x64	0.0093588	1.64
DIST_SAD_8x32	0.0143122	128.421
DIST_SAD_8x32sub	0.0456185	354.444
INTERPOL_HALF_8x32	0.0183505	3.024
INTERPOL_QUARTER_8x32	0.037877	3.024
DIST_SAD_24x32	0.032236	128.412
DIST_SAD_24x32sub	0.0516465	175.471
INTERPOL_HALF_24x32	0.0381963	3.024
INTERPOL_QUARTER_24x32	0.0804367	3.024
DIST_HAD_16x4	0.0118743	92.57
DIST_HAD_16x12	0.0302336	92.57
DIST_HAD_4x16	0.0114933	86.55
DIST_HAD_12x16	0.0281268	86.55
TR_DST_4x4_2	0.00123464	10.144
TR_iDCT_4x4_1	0.00150043	10.882
TR_iDCT_8x8_0	0.00369268	8.901
DIST_SAD_32x8	0.0900126	461.585
INTERPOL_HALF_32x8	0.0152206	2.992
INTERPOL_QUARTER_32x8	0.0290969	2.992
DIST_SAD_32x24	0.032336	126.98
DIST_SAD_32x24sub	0.0457941	161.805
INTERPOL_HALF_32x24	0.0366938	2.992
INTERPOL_QUARTER_32x24	0.0762874	2.992
TR_iDCT_4x4_3	0.00471351	33.26
TR_DST_4x4_3	0.00505584	42.987
DIST_HAD_4x4	0.00821115	147.84
DIST_SAD_16x4	0.0410141	564.905
INTERPOL_HALF_16x4	0.00940838	4.56
INTERPOL_QUARTER_16x4	0.0158798	4.56
DIST_SAD_16x12	0.0166634	193.44
DIST_SAD_16x12sub	0.0199683	194.892
INTERPOL_HALF_16x12	0.0189792	4.56
INTERPOL_QUARTER_16x12	0.0370556	4.56
DIST_SAD_4x16	0.00795816	179.948
DIST_SAD_4x16sub	0.0178747	310.496
INTERPOL_HALF_4x16	0.0109298	4.24
INTERPOL_QUARTER_4x16	0.0214316	4.24
DIST_SAD_12x16	0.0156708	180.02
DIST_SAD_12x16sub	0.016562	158.698
INTERPOL_HALF_12x16	0.0181766	4.24
INTERPOL_QUARTER_12x16	0.0363869	4.24
TR_iDST_4x4_2	0.000286787	1.468
TR_iDST_4x4_3	0.00117645	7.274

Frame	16
Others	112.627	148220
TR_DCT_32x32_0	0.317182	28.292
DIST_SSE_32x32	0.0976541	133.069
TR_iDCT_32x32_0	0.332345	25.067
TR_DCT_16x16_0	0.235421	143.528
DIST_SSE_16x16	0.154607	677.241
TR_iDCT_16x16_0	0.154728	77.28
TR_DCT_8x8_0	0.0536165	177.248
DIST_SSE_8x8	0.185624	2129.96
DIST_SSE_64x64	0.0241123	7.466
DIST_SAD_64x64	0.221526	162.939
DIST_SAD_64x64sub	0.952729	703.762
INTERPOL_HALF_64x64	0.217462	3.84
DIST_HAD_64x64	0.636842	84.24
INTERPOL_QUARTER_64x64	0.466938	3.84
DIST_SAD_32x64	0.216003	325.842
DIST_SAD_32x64sub	0.486189	699.297
INTERPOL_HALF_32x64	0.233565	7.68
DIST_HAD_32x64	0.546458	144
INTERPOL_QUARTER_32x64	0.504319	7.68
DIST_SAD_64x32	0.224963	325.905
DIST_SAD_64x32sub	0.476198	676.371
INTERPOL_HALF_64x32	0.227654	7.68
DIST_HAD_64x32	0.54739	144
INTERPOL_QUARTER_64x32	0.480725	7.68
DIST_HAD_64x16	0.00711027	3.64
DIST_HAD_64x48	0.0208854	3.64
DIST_HAD_16x64	0.00690671	3.44
DIST_HAD_48x64	0.0199867	3.44
TR_DCT_32x32_1	0.303882	26.58
TR_iDCT_32x32_1	0.319191	23.916
TR_DCT_16x16_1	0.22424	134.724
TR_iDCT_16x16_1	0.141013	69.554
TR_DCT_8x8_1	0.154466	506.146
TR_DCT_4x4_1	0.0598311	642.104
DIST_SSE_4x4	0.441473	9522.16
TR_iDCT_8x8_1	0.0611091	148.288
DIST_SAD_32x32	0.224754	651.342
DIST_SAD_32x32sub	0.903466	2332.33
INTERPOL_HALF_32x32	0.248329	15.36
DIST_HAD_32x32	0.624828	326.46
INTERPOL_QUARTER_32x32	0.521173	15.36
DIST_SAD_16x32	0.249122	1302.64
DIST_SAD_16x32sub	0.471493	2169.84
INTERPOL_HALF_16x32	0.28981	30.72
DIST_HAD_16x32	0.562808	576
INTERPOL_QUARTER_16x32	0.601495	30.72
DIST_SAD_32x16	0.240645	1303.06
DIST_SAD_32x16sub	0.482672	2301.24
INTERPOL_HALF_32x16	0.270912	30.72
DIST_HAD_32x16	0.561454	576
INTERPOL_QUARTER_32x16	0.548796	30.72
DIST_HAD_32x8	0.0695954	140.73
DIST_HAD_32x24	0.20438	140.73
DIST_HAD_8x32	0.0677436	133.5
DIST_HAD_24x32	0.194151	133.5
TR_DCT_16x16_2	0.138357	78.963
TR_iDCT_16x16_2	0.116279	56.671
TR_DCT_8x8_2	0.131212	418.106
TR_DCT_4x4_2	0.183919	2009.58
TR_iDCT_8x8_2	0.0558136	131.865
TR_iDCT_4x4_2	0.0358226	267.479
DIST_SAD_16x16	0.280462	2606.26
DIST_SAD_16x16sub	0.991043	7189.82
INTERPOL_HALF_16x16	0.327492	61.44
DIST_HAD_16x16	0.60816	1226.57
INTERPOL_QUARTER_16x16	0.638106	61.44
DIST_SAD_8x16	0.339266	5211.79
DIST_SAD_8x16sub	0.419732	5038.68
INTERPOL_HALF_8x16	0.419365	122.88
DIST_HAD_8x16	0.599565	2304
INTERPOL_QUARTER_8x16	0.815681	122.88
DIST_SAD_16x8	1.31822	11315.6
INTERPOL_HALF_16x8	0.380731	122.88
DIST_HAD_16x8	0.591211	2304
INTERPOL_QUARTER_16x8	0.705556	122.88
DIST_HAD_16x4	0.029892	228.68
DIST_HAD_16x12	0.0754435	228.68
DIST_HAD_4x16	0.027658	203.14
DIST_HAD_12x16	0.0679561	203.14
TR_DST_4x4_2	0.00679923	55.152
TR_iDST_4x4_2	0.00205652	11.61
TR_DCT_8x8_3	0.0777529	218.683
TR_DCT_4x4_3	0.131181	1385.51
DIST_SAD_8x8	1.87855	25081.5
INTERPOL_HALF_8x8	0.523209	245.76
DIST_HAD_8x8	0.66459	4657.38
INTERPOL_QUARTER_8x8	0.923341	245.76
DIST_SAD_4x8	0.689809	12243.1
INTERPOL_HALF_4x8	0.402555	245.76
DIST_HAD_4x8	0.375988	4792.32
INTERPOL_QUARTER_4x8	0.69505	245.76
DIST_SAD_8x4	0.726325	13223.9
INTERPOL_HALF_8x4	0.360195	245.76
DIST_HAD_8x4	0.368046	4792.32
INTERPOL_QUARTER_8x4	0.578094	245.76
TR_iDCT_8x8_3	0.0447088	102.463
TR_iDCT_4x4_3	0.0267793	193.417
TR_DST_4x4_3	0.0326661	272.813
DIST_HAD_4x4	0.0532203	934.78
DIST_SAD_32x8	0.19702	990.03
INTERPOL_HALF_32x8	0.0358953	6.96
INTERPOL_QUARTER_32x8	0.0682698	6.96
DIST_SAD_32x24	0.077604	295.332
DIST_SAD_32x24sub	0.0958137	325.972
INTERPOL_HALF_32x24	0.0871259	6.96
INTERPOL_QUARTER_32x24	0.181611	6.96
DIST_SAD_8x32	0.0312981	279.084
DIST_SAD_8x32sub	0.0799646	593.861
INTERPOL_HALF_8x32	0.0404547	6.576
INTERPOL_QUARTER_8x32	0.0825533	6.576
DIST_SAD_24x32	0.0712302	279.156
DIST_SAD_24x32sub	0.0775942	260.931
INTERPOL_HALF_24x32	0.0842623	6.576
INTERPOL_QUARTER_24x32	0.176424	6.576
DIST_SAD_16x4	0.0922014	1237.94
INTERPOL_HALF_16x4	0.0219064	10.464
INTERPOL_QUARTER_16x4	0.0366406	10.464
DIST_SAD_16x12	0.0381018	444.018
DIST_SAD_16x12sub	0.0442345	422.563
INTERPOL_HALF_16x12	0.0439324	10.464
INTERPOL_QUARTER_16x12	0.0847346	10.464
DIST_SAD_4x16	0.0169175	385.835
DIST_SAD_4x16sub	0.0376368	628.498
INTERPOL_HALF_4x16	0.0235792	9.088
INTERPOL_QUARTER_4x16	0.0456411	9.088
DIST_SAD_12x16	0.0337676	385.862
DIST_SAD_12x16sub	0.0338084	312.975
INTERPOL_HALF_12x16	0.0395136	9.088
INTERPOL_QUARTER_12x16	0.0777346	9.088
TR_iDCT_8x8_0	0.0109647	26.892
TR_iDST_4x4_3	0.0115119	72.77
TR_iDCT_4x4_1	0.00493104	36.03

Frame	17
Others	88.2117	126795
TR_DCT_32x32_0	0.163507	14.508
DIST_SSE_32x32	0.0492142	66.312
TR_iDCT_32x32_0	0.103749	7.729
TR_DCT_16x16_0	0.131408	79.594
DIST_SSE_16x16	0.0791008	337.329
TR_iDCT_16x16_0	0.0422075	20.937
TR_DCT_8x8_0	0.0311836	102.648
DIST_SSE_8x8	0.109114	1225.55
DIST_SSE_64x64	0.0165668	5.129
DIST_SAD_64x64	0.222148	162.768
DIST_SAD_64x64sub	0.972252	718.176
INTERPOL_HALF_64x64	0.21831	3.84
DIST_HAD_64x64	0.558054	73.425
INTERPOL_QUARTER_64x64	0.469666	3.84
DIST_SAD_32x64	0.216189	325.608
DIST_SAD_32x64sub	0.486134	697.985
INTERPOL_HALF_32x64	0.234457	7.68
DIST_HAD_32x64	0.546296	144
INTERPOL_QUARTER_32x64	0.506736	7.68
DIST_SAD_64x32	0.22622	325.48
DIST_SAD_64x32sub	0.471236	676.358
INTERPOL_HALF_64x32	0.228803	7.68
DIST_HAD_64x32	0.548844	144
INTERPOL_QUARTER_64x32	0.484067	7.68
DIST_HAD_64x16	0.00226377	1.14
DIST_HAD_64x48	0.0068419	1.14
DIST_HAD_16x64	0.0026974	1.35
DIST_HAD_48x64	0.00787145	1.35
TR_DCT_32x32_1	0.145101	12.543
TR_iDCT_32x32_1	0.0761602	5.657
TR_DCT_16x16_1	0.116906	69.944
TR_iDCT_16x16_1	0.0333792	16.369
TR_DCT_8x8_1	0.0829292	272.946
TR_iDCT_8x8_1	0.0167439	40.537
TR_DCT_4x4_1	0.0333449	356.728
DIST_SSE_4x4	0.27392	5949.48
DIST_SAD_32x32	0.225179	650.712
DIST_SAD_32x32sub	0.849846	2203.73
INTERPOL_HALF_32x32	0.248265	15.36
DIST_HAD_32x32	0.549159	287.33
INTERPOL_QUARTER_32x32	0.520959	15.36
DIST_SAD_16x32	0.249376	1301.45
DIST_SAD_16x32sub	0.4278	1984.41
INTERPOL_HALF_16x32	0.289812	30.72
DIST_HAD_16x32	0.563814	576
INTERPOL_QUARTER_16x32	0.605496	30.72
DIST_SAD_32x16	0.240365	1301.7
DIST_SAD_32x16sub	0.43943	2111.72
INTERPOL_HALF_32x16	0.270799	30.72
DIST_HAD_32x16	0.561618	576
INTERPOL_QUARTER_32x16	0.551357	30.72
DIST_HAD_32x8	0.0228829	46.2
DIST_HAD_32x24	0.0664115	46.2
DIST_HAD_8x32	0.0280573	55.12
DIST_HAD_24x32	0.0793326	55.12
TR_DCT_16x16_2	0.0730703	40.508
TR_iDCT_16x16_2	0.0213759	10.314
TR_DCT_8x8_2	0.0738318	233.94
TR_iDCT_8x8_2	0.0136104	31.592
TR_DCT_4x4_2	0.110524	1210.72
TR_iDCT_4x4_2	0.00884317	66.614
DIST_SAD_16x16	0.280918	2601.71
DIST_SAD_16x16sub	0.836678	6197.2
INTERPOL_HALF_16x16	0.325948	61.44
DIST_HAD_16x16	0.557411	1125.87
INTERPOL_QUARTER_16x16	0.642848	61.44
DIST_SAD_8x16	0.344342	5202.54
DIST_SAD_8x16sub	0.376715	4564.2
INTERPOL_HALF_8x16	0.419158	122.88
DIST_HAD_8x16	0.602133	2304
INTERPOL_QUARTER_8x16	0.8277	122.88
DIST_SAD_16x8	1.20788	10514.5
INTERPOL_HALF_16x8	0.379679	122.88
DIST_HAD_16x8	0.592956	2304
INTERPOL_QUARTER_16x8	0.712659	122.88
DIST_HAD_16x4	0.00941884	72.81
DIST_HAD_16x12	0.0240465	72.81
DIST_HAD_4x16	0.0105775	78.2
DIST_HAD_12x16	0.0259939	78.2
TR_DST_4x4_2	0.00113091	9.12
TR_iDST_4x4_2	0.000298776	1.703
TR_DCT_8x8_3	0.0535859	140.42
TR_iDCT_8x8_3	0.00798141	17.641
TR_DCT_4x4_3	0.09969	1060.22
TR_iDCT_4x4_3	0.00582642	41.755
DIST_SAD_8x8	1.66549	22618.9
INTERPOL_HALF_8x8	0.518543	245.76
DIST_HAD_8x8	0.629866	4464.24
INTERPOL_QUARTER_8x8	0.940981	245.76
DIST_SAD_4x8	0.635309	11553.5
INTERPOL_HALF_4x8	0.399318	245.76
DIST_HAD_4x8	0.373028	4792.32
INTERPOL_QUARTER_4x8	0.713542	245.76
DIST_SAD_8x4	0.639037	11912
INTERPOL_HALF_8x4	0.358092	245.76
DIST_HAD_8x4	0.363888	4792.32
INTERPOL_QUARTER_8x4	0.588862	245.76
TR_DST_4x4_3	0.0057241	47.157
DIST_HAD_4x4	0.0090929	162.26
TR_iDST_4x4_3	0.00159867	9.565
TR_iDCT_8x8_0	0.00315528	7.577
DIST_SAD_32x8	0.0849189	422.202
INTERPOL_HALF_32x8	0.0121932	2.336
INTERPOL_QUARTER_32x8	0.0230663	2.336
DIST_SAD_32x24	0.0256424	98.992
DIST_SAD_32x24sub	0.0433328	149.983
INTERPOL_HALF_32x24	0.0288234	2.336
INTERPOL_QUARTER_32x24	0.0606714	2.336
DIST_SAD_8x32	0.0135778	119.464
DIST_SAD_8x32sub	0.0476733	359.415
INTERPOL_HALF_8x32	0.0173481	2.816
INTERPOL_QUARTER_8x32	0.0360177	2.816
DIST_SAD_24x32	0.0302718	119.32
DIST_SAD_24x32sub	0.0527515	176.953
INTERPOL_HALF_24x32	0.0358402	2.816
INTERPOL_QUARTER_24x32	0.0759032	2.816
DIST_SAD_16x4	0.0346052	459.472
INTERPOL_HALF_16x4	0.00751638	3.536
INTERPOL_QUARTER_16x4	0.0124835	3.536
DIST_SAD_16x12	0.0130737	150.244
DIST_SAD_16x12sub	0.0171027	162.604
INTERPOL_HALF_16x12	0.0148717	3.536
INTERPOL_QUARTER_16x12	0.0289624	3.536
DIST_SAD_4x16	0.00716963	162.356
DIST_SAD_4x16sub	0.0208728	336.949
INTERPOL_HALF_4x16	0.0100037	3.824
INTERPOL_QUARTER_4x16	0.0194967	3.824
DIST_SAD_12x16	0.0142598	162.412
DIST_SAD_12x16sub	0.0196958	179.53
INTERPOL_HALF_12x16	0.0168627	3.824
INTERPOL_QUARTER_12x16	0.0331611	3.824
TR_iDCT_4x4_1	0.00147111	10.716

Frame	18
Others	84.8875	122400
TR_DCT_32x32_0	0.202696	18.24
DIST_SSE_32x32	0.058621	80.773
TR_iDCT_32x32_0	0.152223	11.598
TR_DCT_16x16_0	0.158723	97.54
DIST_SSE_16x16	0.0905463	395.345
TR_iDCT_16x16_0	0.057413	28.825
TR_DCT_8x8_0	0.0374961	124.56
DIST_SSE_8x8	0.119152	1361.03
DIST_SSE_64x64	0.0186129	5.814
DIST_SAD_64x64	0.220931	162.948
DIST_SAD_64x64sub	0.781877	583.751
INTERPOL_HALF_64x64	0.216486	3.84
DIST_HAD_64x64	0.573629	75.945
INTERPOL_QUARTER_64x64	0.465264	3.84
DIST_SAD_32x64	0.215577	326.04
DIST_SAD_32x64sub	0.397984	579.648
INTERPOL_HALF_32x64	0.234048	7.68
DIST_HAD_32x64	0.544161	144
INTERPOL_QUARTER_32x64	0.504363	7.68
DIST_SAD_64x32	0.223758	325.824
DIST_SAD_64x32sub	0.379279	548.69
INTERPOL_HALF_64x32	0.225697	7.68
DIST_HAD_64x32	0.544001	144
INTERPOL_QUARTER_64x32	0.477548	7.68
DIST_HAD_64x16	0.00399799	2.05
DIST_HAD_64x48	0.0117117	2.05
DIST_HAD_16x64	0.00418619	2.11
DIST_HAD_48x64	0.0121429	2.11
TR_DCT_32x32_1	0.174416	15.249
TR_iDCT_32x32_1	0.118344	8.893
TR_DCT_16x16_1	0.136443	82.608
TR_iDCT_16x16_1	0.0475172	23.481
TR_DCT_8x8_1	0.0961256	317.502
TR_iDCT_8x8_1	0.0224733	54.618
TR_DCT_4x4_1	0.0379447	410.152
DIST_SSE_4x4	0.291151	6389.24
DIST_SAD_32x32	0.222958	651.804
DIST_SAD_32x32sub	0.698734	1832.71
INTERPOL_HALF_32x32	0.246356	15.36
DIST_HAD_32x32	0.561846	295.135
INTERPOL_QUARTER_32x32	0.517948	15.36
DIST_SAD_16x32	0.247554	1303.47
DIST_SAD_16x32sub	0.366329	1722.89
INTERPOL_HALF_16x32	0.287769	30.72
DIST_HAD_16x32	0.559286	576
INTERPOL_QUARTER_16x32	0.598776	30.72
DIST_SAD_32x16	0.238642	1303.32
DIST_SAD_32x16sub	0.369925	1798.63
INTERPOL_HALF_32x16	0.268844	30.72
DIST_HAD_32x16	0.558534	576
INTERPOL_QUARTER_32x16	0.545224	30.72
DIST_HAD_32x8	0.031345	63.63
DIST_HAD_32x24	0.0918644	63.63
DIST_HAD_8x32	0.030624	60.41
DIST_HAD_24x32	0.0868416	60.41
TR_DCT_16x16_2	0.0800441	45.155
TR_iDCT_16x16_2	0.0315389	15.386
TR_DCT_8x8_2	0.0801555	256.588
TR_iDCT_8x8_2	0.0184609	43.219
TR_DCT_4x4_2	0.118393	1306.33
DIST_SAD_16x16	0.276985	2604.49
DIST_SAD_16x16sub	0.695391	5294.9
INTERPOL_HALF_16x16	0.322212	61.44
DIST_HAD_16x16	0.557522	1138.15
INTERPOL_QUARTER_16x16	0.635759	61.44
DIST_SAD_8x16	0.338992	5208.4
DIST_SAD_8x16sub	0.327236	3998.69
INTERPOL_HALF_8x16	0.416948	122.88
DIST_HAD_8x16	0.597376	2304
INTERPOL_QUARTER_8x16	0.819125	122.88
DIST_SAD_16x8	1.10932	9868.95
INTERPOL_HALF_16x8	0.378414	122.88
DIST_HAD_16x8	0.592076	2304
INTERPOL_QUARTER_16x8	0.705719	122.88
TR_DCT_8x8_3	0.0549906	148.364
TR_iDCT_8x8_3	0.0119315	27.557
TR_DCT_4x4_3	0.1027	1093.69
DIST_SAD_8x8	1.52684	21286.1
INTERPOL_HALF_8x8	0.514104	245.76
DIST_HAD_8x8	0.628183	4483.11
INTERPOL_QUARTER_8x8	0.932276	245.76
DIST_SAD_4x8	0.584942	10890.8
INTERPOL_HALF_4x8	0.396606	245.76
DIST_HAD_4x8	0.369131	4792.32
INTERPOL_QUARTER_4x8	0.707462	245.76
DIST_SAD_8x4	0.589223	11243.9
INTERPOL_HALF_8x4	0.354122	245.76
DIST_HAD_8x4	0.360671	4792.32
INTERPOL_QUARTER_8x4	0.583934	245.76
TR_iDCT_4x4_2	0.011308	85.211
DIST_HAD_16x4	0.0120981	92.66
DIST_HAD_16x12	0.0306106	92.66
DIST_HAD_4x16	0.0131152	96.82
DIST_HAD_12x16	0.0317769	96.82
TR_DST_4x4_2	0.00182992	14.736
TR_iDCT_4x4_3	0.007705	55.83
TR_iDST_4x4_2	0.000520459	3.032
TR_DST_4x4_3	0.00835962	69.603
TR_iDST_4x4_3	0.00268477	16.626
DIST_HAD_4x4	0.0130103	237.72
DIST_SAD_8x32	0.0143818	126.744
DIST_SAD_8x32sub	0.0407083	314.528
INTERPOL_HALF_8x32	0.0184012	2.992
INTERPOL_QUARTER_8x32	0.0379312	2.992
DIST_SAD_24x32	0.0320441	126.872
DIST_SAD_24x32sub	0.0477593	163.789
INTERPOL_HALF_24x32	0.0378715	2.992
