	 Total Time (s)	Calls (kCalls)
DIST_SAD_8x16	0.102591	989.684
DIST_SAD_8x16sub	0.061176	566.229
INTERPOL_HALF_8x16	0.0655588	23.296
DIST_HAD_8x16	0.161283	436.8
INTERPOL_QUARTER_8x16	0.126565	23.296
DIST_SAD_16x8	0.237111	1522.14
INTERPOL_HALF_16x8	0.0676355	23.296
DIST_HAD_16x8	0.16133	436.8
INTERPOL_QUARTER_16x8	0.126954	23.296
DIST_SAD_8x8	0.38772	3348.01
INTERPOL_HALF_8x8	0.0829559	46.592
DIST_HAD_8x8	0.198669	859.341
INTERPOL_QUARTER_8x8	0.142221	46.592
DIST_SAD_4x8	0.197836	1743.42
INTERPOL_HALF_4x8	0.0554893	46.592
DIST_HAD_4x8	0.142598	908.544
INTERPOL_QUARTER_4x8	0.0853472	46.592
DIST_SAD_8x4	0.20269	1656.82
INTERPOL_HALF_8x4	0.059578	46.592
DIST_HAD_8x4	0.148975	908.544
INTERPOL_QUARTER_8x4	0.0886223	46.592
DIST_HAD_32x8	0.0143139	20.8
DIST_HAD_32x24	0.0396696	20.8
DIST_HAD_8x32	0.0204008	29.09
DIST_HAD_24x32	0.054396	29.09
TR_iDCT_8x8	0.0263522	47.76
DIST_HAD_16x4	0.0125302	52.96
DIST_HAD_16x12	0.0276404	52.96
DIST_HAD_4x16	0.0150605	58.2
DIST_HAD_12x16	0.0310907	58.2
TR_DST_4x4	0.00898806	30.236
TR_iDCT_4x4	0.0154311	52.506
TR_iDST_4x4	0.00389976	14.501
DIST_SAD_32x8	0.0303241	99.772
INTERPOL_HALF_32x8	0.00562568	1.056
INTERPOL_QUARTER_32x8	0.0111288	1.056
DIST_SAD_32x24	0.0207261	44.88
DIST_SAD_32x24sub	0.0137519	34.736
INTERPOL_HALF_32x24	0.0133689	1.056
INTERPOL_QUARTER_32x24	0.029699	1.056
DIST_SAD_8x32	0.0140389	63.92
DIST_SAD_8x32sub	0.0170897	94.849
INTERPOL_HALF_8x32	0.00752278	1.504
INTERPOL_QUARTER_8x32	0.0157354	1.504
DIST_SAD_24x32	0.0307219	63.92
DIST_SAD_24x32sub	0.0156115	37.818
INTERPOL_HALF_24x32	0.018743	1.504
INTERPOL_QUARTER_24x32	0.0417407	1.504
DIST_SAD_16x4	0.0422202	225.239
INTERPOL_HALF_16x4	0.00542001	2.64
INTERPOL_QUARTER_16x4	0.00911016	2.64
DIST_SAD_16x12	0.0311384	112.2
DIST_SAD_16x12sub	0.0160446	71.157
INTERPOL_HALF_16x12	0.0107093	2.64
INTERPOL_QUARTER_16x12	0.0214594	2.64
DIST_SAD_4x16	0.022111	124.233
DIST_SAD_4x16sub	0.0171382	135.656
INTERPOL_HALF_4x16	0.00556441	2.928
INTERPOL_QUARTER_4x16	0.00983518	2.928
DIST_SAD_12x16	0.0359202	124.404
DIST_SAD_12x16sub	0.0232358	97.22
INTERPOL_HALF_12x16	0.0118548	2.928
INTERPOL_QUARTER_12x16	0.0236268	2.928
DIST_HAD_4x4	0.0179846	82.74

Frame	17
Others	10.126	19142.9
TR_DCT_32x32	0.0401922	4.834
DIST_SSE_32x32	0.0213337	11.385
TR_DCT_16x16	0.0467431	34.041
DIST_SSE_16x16	0.0244327	57.224
TR_DCT_8x8	0.0402926	134.156
DIST_SSE_8x8	0.0238348	211.938
DIST_SSE_64x64	0.00843705	0.978
DIST_SAD_64x64	0.0442982	30.94
DIST_SAD_64x64sub	0.0542733	38.293
INTERPOL_HALF_64x64	0.0432959	0.728
DIST_HAD_64x64	0.124152	13.874
INTERPOL_QUARTER_64x64	0.0979215	0.728
DIST_SAD_32x64	0.0459031	61.88
DIST_SAD_32x64sub	0.0362661	50.729
INTERPOL_HALF_32x64	0.044355	1.456
DIST_HAD_32x64	0.126599	27.3
INTERPOL_QUARTER_32x64	0.0997984	1.456
DIST_SAD_64x32	0.0474861	61.88
DIST_SAD_64x32sub	0.0293943	40.182
INTERPOL_HALF_64x32	0.045217	1.456
DIST_HAD_64x32	0.12345	27.3
INTERPOL_QUARTER_64x32	0.100266	1.456
TR_DCT_4x4	0.0685369	473.628
DIST_SSE_4x4	0.0742764	1047.7
DIST_SAD_32x32	0.0512101	123.742
DIST_SAD_32x32sub	0.0586232	148.365
INTERPOL_HALF_32x32	0.0462134	2.912
DIST_HAD_32x32	0.124277	53.326
INTERPOL_QUARTER_32x32	0.101421	2.912
DIST_SAD_16x32	0.0642947	247.475
DIST_SAD_16x32sub	0.0386703	161.484
INTERPOL_HALF_16x32	0.0496157	5.824
DIST_HAD_16x32	0.134346	109.2
INTERPOL_QUARTER_16x32	0.106295	5.824
DIST_SAD_32x16	0.0656486	247.484
DIST_SAD_32x16sub	0.0406405	168.394
INTERPOL_HALF_32x16	0.0506152	5.824
DIST_HAD_32x16	0.134311	109.2
INTERPOL_QUARTER_32x16	0.10633	5.824
DIST_SAD_16x16	0.0954099	494.806
DIST_SAD_16x16sub	0.081585	495.316
INTERPOL_HALF_16x16	0.0567131	11.648
DIST_HAD_16x16	0.143171	210.259
INTERPOL_QUARTER_16x16	0.113384	11.648
DIST_SAD_8x16	0.0939431	989.648
DIST_SAD_8x16sub	0.0531217	528.624
INTERPOL_HALF_8x16	0.0656712	23.296
DIST_HAD_8x16	0.156519	436.8
INTERPOL_QUARTER_8x16	0.125797	23.296
DIST_SAD_16x8	0.224228	1479.47
INTERPOL_HALF_16x8	0.0697964	23.296
DIST_HAD_16x8	0.161613	436.8
INTERPOL_QUARTER_16x8	0.128978	23.296
DIST_SAD_8x8	0.36926	3259.35
INTERPOL_HALF_8x8	0.083461	46.592
DIST_HAD_8x8	0.192793	839.461
INTERPOL_QUARTER_8x8	0.142341	46.592
DIST_SAD_4x8	0.190239	1724.66
INTERPOL_HALF_4x8	0.056039	46.592
DIST_HAD_4x8	0.140279	908.544
INTERPOL_QUARTER_4x8	0.0862429	46.592
DIST_SAD_8x4	0.194314	1637.6
INTERPOL_HALF_8x4	0.0596887	46.592
DIST_HAD_8x4	0.145945	908.544
INTERPOL_QUARTER_8x4	0.0889939	46.592
TR_iDCT_32x32	0.0173245	1.589
TR_iDCT_16x16	0.00840328	4.302
DIST_HAD_64x16	0.000342379	0.14
DIST_HAD_64x48	0.000962687	0.14
DIST_HAD_16x64	0.00082354	0.32
DIST_HAD_48x64	0.00224018	0.32
TR_iDCT_8x8	0.00346322	6.396
DIST_SAD_8x32	0.0058913	31.933
DIST_SAD_8x32sub	0.00808529	47.755
INTERPOL_HALF_8x32	0.00372052	0.752
DIST_HAD_8x32	0.010115	14.48
INTERPOL_QUARTER_8x32	0.00783099	0.752
DIST_SAD_24x32	0.013666	31.942
DIST_SAD_24x32sub	0.0111767	28.958
INTERPOL_HALF_24x32	0.00927014	0.752
DIST_HAD_24x32	0.0270007	14.48
INTERPOL_QUARTER_24x32	0.0207866	0.752
DIST_HAD_16x4	0.00261612	10.33
DIST_HAD_16x12	0.00556953	10.33
DIST_HAD_4x16	0.00552477	22.38
DIST_HAD_12x16	0.011455	22.38
TR_iDCT_4x4	0.00172791	5.571
DIST_SAD_16x4	0.00782298	43.986
INTERPOL_HALF_16x4	0.000996438	0.48
INTERPOL_QUARTER_16x4	0.00166536	0.48
DIST_SAD_16x12	0.00525438	20.4
DIST_SAD_16x12sub	0.00366534	18.585
INTERPOL_HALF_16x12	0.00197051	0.48
INTERPOL_QUARTER_16x12	0.00393487	0.48
DIST_SAD_4x16	0.00734994	48.28
DIST_SAD_4x16sub	0.0088183	72.692
INTERPOL_HALF_4x16	0.002094	1.136
INTERPOL_QUARTER_4x16	0.00373413	1.136
DIST_SAD_12x16	0.0119853	48.253
DIST_SAD_12x16sub	0.0115503	54.983
INTERPOL_HALF_12x16	0.00447516	1.136
INTERPOL_QUARTER_12x16	0.00903552	1.136
TR_DST_4x4	0.000392471	1.201
TR_iDST_4x4	8.47329e-05	0.264
DIST_HAD_4x4	0.000664255	3.22
DIST_SAD_32x8	0.0140961	43.377
INTERPOL_HALF_32x8	0.00195448	0.368
DIST_HAD_32x8	0.00567266	7.49
INTERPOL_QUARTER_32x8	0.00387254	0.368
DIST_SAD_32x24	0.00724465	15.622
DIST_SAD_32x24sub	0.00547362	13.087
INTERPOL_HALF_32x24	0.00459226	0.368
DIST_HAD_32x24	0.0145647	7.49
INTERPOL_QUARTER_32x24	0.0102885	0.368

Frame	18
Others	9.73063	18607.4
TR_DCT_32x32	0.0444016	5.36
DIST_SSE_32x32	0.0235775	12.602
TR_DCT_16x16	0.0501674	36.734
DIST_SSE_16x16	0.0266482	62.767
TR_DCT_8x8	0.04297	143.364
DIST_SSE_8x8	0.0249868	226.527
DIST_SSE_64x64	0.0088098	1.022
DIST_SAD_64x64	0.0437622	30.94
DIST_SAD_64x64sub	0.040863	29.521
INTERPOL_HALF_64x64	0.0430981	0.728
DIST_HAD_64x64	0.126442	14.224
INTERPOL_QUARTER_64x64	0.0974081	0.728
DIST_SAD_32x64	0.0450117	61.88
DIST_SAD_32x64sub	0.0279327	39.353
INTERPOL_HALF_32x64	0.0437224	1.456
DIST_HAD_32x64	0.124818	27.3
INTERPOL_QUARTER_32x64	0.0984257	1.456
DIST_SAD_64x32	0.0471237	61.88
DIST_SAD_64x32sub	0.025332	34.695
INTERPOL_HALF_64x32	0.0449183	1.456
DIST_HAD_64x32	0.1226	27.3
INTERPOL_QUARTER_64x32	0.0997551	1.456
TR_DCT_4x4	0.0705581	498.8
DIST_SSE_4x4	0.075969	1105.47
DIST_SAD_32x32	0.051253	123.724
DIST_SAD_32x32sub	0.044883	113.201
INTERPOL_HALF_32x32	0.0462595	2.912
DIST_HAD_32x32	0.126196	54.061
INTERPOL_QUARTER_32x32	0.101206	2.912
DIST_SAD_16x32	0.0644395	247.484
DIST_SAD_16x32sub	0.0348627	145.369
INTERPOL_HALF_16x32	0.0497687	5.824
DIST_HAD_16x32	0.13452	109.2
INTERPOL_QUARTER_16x32	0.106333	5.824
DIST_SAD_32x16	0.0656313	247.52
DIST_SAD_32x16sub	0.0341667	141.355
INTERPOL_HALF_32x16	0.0506111	5.824
DIST_HAD_32x16	0.134348	109.2
INTERPOL_QUARTER_32x16	0.106095	5.824
DIST_SAD_16x16	0.0949409	495.04
DIST_SAD_16x16sub	0.0632117	382.946
INTERPOL_HALF_16x16	0.056465	11.648
DIST_HAD_16x16	0.143729	211.939
INTERPOL_QUARTER_16x16	0.112833	11.648
DIST_SAD_8x16	0.0920002	990.053
DIST_SAD_8x16sub	0.0452653	452.069
INTERPOL_HALF_8x16	0.0651918	23.296
DIST_HAD_8x16	0.154755	436.8
INTERPOL_QUARTER_8x16	0.124826	23.296
DIST_SAD_16x8	0.210262	1424
INTERPOL_HALF_16x8	0.0677791	23.296
DIST_HAD_16x8	0.158174	436.8
INTERPOL_QUARTER_16x8	0.126387	23.296
DIST_SAD_8x8	0.328928	3049.84
INTERPOL_HALF_8x8	0.0815632	46.592
DIST_HAD_8x8	0.18665	841.456
INTERPOL_QUARTER_8x8	0.139723	46.592
DIST_SAD_4x8	0.163733	1564.93
INTERPOL_HALF_4x8	0.0545069	46.592
DIST_HAD_4x8	0.132029	908.544
INTERPOL_QUARTER_4x8	0.0839022	46.592
DIST_SAD_8x4	0.168429	1497.22
INTERPOL_HALF_8x4	0.0580957	46.592
DIST_HAD_8x4	0.137024	908.544
INTERPOL_QUARTER_8x4	0.087057	46.592
TR_iDCT_16x16	0.0135742	7
TR_iDCT_32x32	0.0255311	2.346
TR_iDCT_8x8	0.00609812	11.501
DIST_HAD_64x16	0.000559319	0.23
DIST_HAD_64x48	0.00158021	0.23
DIST_HAD_16x64	0.0008	0.31
DIST_HAD_48x64	0.00216052	0.31
TR_iDCT_4x4	0.00295995	10.334
DIST_SAD_8x32	0.0074086	40.8
DIST_SAD_8x32sub	0.00911856	54.03
INTERPOL_HALF_8x32	0.00474387	0.96
DIST_HAD_8x32	0.0126829	18.32
INTERPOL_QUARTER_8x32	0.00988343	0.96
DIST_SAD_24x32	0.0172135	40.8
DIST_SAD_24x32sub	0.0095394	24.67
INTERPOL_HALF_24x32	0.0117958	0.96
DIST_HAD_24x32	0.0340126	18.32
INTERPOL_QUARTER_24x32	0.0263721	0.96
DIST_HAD_16x4	0.003881	16.01
DIST_HAD_16x12	0.00818156	16.01
DIST_HAD_4x16	0.00861498	34.35
DIST_HAD_12x16	0.0176697	34.35
DIST_SAD_4x16	0.0111213	74.8
DIST_SAD_4x16sub	0.00877418	81.025
INTERPOL_HALF_4x16	0.00324019	1.76
INTERPOL_QUARTER_4x16	0.00577069	1.76
DIST_SAD_12x16	0.0180985	74.8
DIST_SAD_12x16sub	0.0137379	66.994
INTERPOL_HALF_12x16	0.00693087	1.76
INTERPOL_QUARTER_12x16	0.0138928	1.76
TR_DST_4x4	0.0013234	4.334
TR_iDST_4x4	0.000320359	1.111
DIST_HAD_4x4	0.00193824	11.2
DIST_HAD_32x8	0.00648013	8.81
DIST_HAD_32x24	0.0170269	8.81
DIST_SAD_32x8	0.0134744	41.676
INTERPOL_HALF_32x8	0.00236932	0.448
INTERPOL_QUARTER_32x8	0.00465029	0.448
DIST_SAD_32x24	0.00886922	19.04
DIST_SAD_32x24sub	0.00656259	15.706
INTERPOL_HALF_32x24	0.00560452	0.448
INTERPOL_QUARTER_32x24	0.0124682	0.448
DIST_SAD_16x4	0.0118762	59.526
INTERPOL_HALF_16x4	0.0015588	0.768
INTERPOL_QUARTER_16x4	0.00262662	0.768
DIST_SAD_16x12	0.00873367	32.64
DIST_SAD_16x12sub	0.00403858	17.811
INTERPOL_HALF_16x12	0.00306342	0.768
INTERPOL_QUARTER_16x12	0.00613787	0.768

Frame	19
Others	10.1403	18670.2
TR_DCT_32x32	0.0452531	5.287
DIST_SSE_32x32	0.0236637	12.343
TR_DCT_16x16	0.0509551	36.252
DIST_SSE_16x16	0.0268045	61.233
TR_DCT_8x8	0.0433291	140.088
DIST_SSE_8x8	0.0245089	220.718
DIST_SSE_64x64	0.00919727	1.026
DIST_SAD_64x64	0.0449749	30.94
DIST_SAD_64x64sub	0.0493498	33.636
INTERPOL_HALF_64x64	0.0443412	0.728
DIST_HAD_64x64	0.12888	14.189
INTERPOL_QUARTER_64x64	0.0992235	0.728
DIST_SAD_32x64	0.0457271	61.88
DIST_SAD_32x64sub	0.0330252	44.893
INTERPOL_HALF_32x64	0.0448506	1.456
DIST_HAD_32x64	0.126972	27.3
INTERPOL_QUARTER_32x64	0.100949	1.456
DIST_SAD_64x32	0.047793	61.88
DIST_SAD_64x32sub	0.0276004	36.483
INTERPOL_HALF_64x32	0.0456848	1.456
DIST_HAD_64x32	0.124269	27.3
INTERPOL_QUARTER_64x32	0.101452	1.456
TR_DCT_4x4	0.0683979	486.384
DIST_SSE_4x4	0.0748868	1076.18
DIST_SAD_32x32	0.0520486	123.76
DIST_SAD_32x32sub	0.0502452	120.047
INTERPOL_HALF_32x32	0.047386	2.912
DIST_HAD_32x32	0.127373	53.816
INTERPOL_QUARTER_32x32	0.10379	2.912
DIST_SAD_16x32	0.0650629	247.52
DIST_SAD_16x32sub	0.0408487	163.434
INTERPOL_HALF_16x32	0.0507272	5.824
DIST_HAD_16x32	0.136016	109.2
INTERPOL_QUARTER_16x32	0.108547	5.824
DIST_SAD_32x16	0.0665649	247.493
DIST_SAD_32x16sub	0.0383241	150.351
INTERPOL_HALF_32x16	0.0517494	5.824
DIST_HAD_32x16	0.135917	109.2
INTERPOL_QUARTER_32x16	0.108313	5.824
DIST_SAD_16x16	0.0960732	495.04
DIST_SAD_16x16sub	0.0739951	420.302
INTERPOL_HALF_16x16	0.0577691	11.648
DIST_HAD_16x16	0.144783	210.889
INTERPOL_QUARTER_16x16	0.115368	11.648
DIST_SAD_8x16	0.0944884	990.08
DIST_SAD_8x16sub	0.0513836	483.21
INTERPOL_HALF_8x16	0.0671767	23.296
DIST_HAD_8x16	0.157654	436.8
INTERPOL_QUARTER_8x16	0.12819	23.296
DIST_SAD_16x8	0.217883	1425.08
INTERPOL_HALF_16x8	0.0703555	23.296
DIST_HAD_16x8	0.161306	436.8
INTERPOL_QUARTER_16x8	0.129979	23.296
DIST_SAD_8x8	0.347504	3104.92
INTERPOL_HALF_8x8	0.0844341	46.592
DIST_HAD_8x8	0.189743	840.266
INTERPOL_QUARTER_8x8	0.143802	46.592
DIST_SAD_4x8	0.173844	1604.67
INTERPOL_HALF_4x8	0.0568201	46.592
DIST_HAD_4x8	0.135336	908.544
INTERPOL_QUARTER_4x8	0.086738	46.592
DIST_SAD_8x4	0.176119	1517.8
INTERPOL_HALF_8x4	0.0603947	46.592
DIST_HAD_8x4	0.139768	908.544
INTERPOL_QUARTER_8x4	0.0895048	46.592
TR_iDCT_32x32	0.0239717	2.126
TR_iDCT_16x16	0.012308	6.004
TR_iDCT_8x8	0.00511108	9.037
DIST_HAD_64x16	0.000488002	0.2
DIST_HAD_64x48	0.00138022	0.2
DIST_HAD_16x64	0.000901929	0.34
DIST_HAD_48x64	0.00244252	0.34
DIST_SAD_8x32	0.00720609	38.76
DIST_SAD_8x32sub	0.0122822	68.928
INTERPOL_HALF_8x32	0.00459235	0.912
DIST_HAD_8x32	0.0122712	17.41
INTERPOL_QUARTER_8x32	0.00969884	0.912
DIST_SAD_24x32	0.0166984	38.76
DIST_SAD_24x32sub	0.0119511	30.745
INTERPOL_HALF_24x32	0.0115281	0.912
DIST_HAD_24x32	0.0329875	17.41
INTERPOL_QUARTER_24x32	0.025863	0.912
DIST_HAD_16x4	0.00368585	14.71
DIST_HAD_16x12	0.00763302	14.71
DIST_HAD_4x16	0.00621572	24.05
DIST_HAD_12x16	0.0128277	24.05
TR_iDCT_4x4	0.00227998	6.917
DIST_SAD_16x4	0.0101513	57.084
INTERPOL_HALF_16x4	0.00145692	0.704
INTERPOL_QUARTER_16x4	0.00244579	0.704
DIST_SAD_16x12	0.00719203	29.92
DIST_SAD_16x12sub	0.00407387	19.998
INTERPOL_HALF_16x12	0.00283957	0.704
INTERPOL_QUARTER_16x12	0.00570117	0.704
DIST_SAD_4x16	0.0084796	51.68
DIST_SAD_4x16sub	0.00991709	76.551
INTERPOL_HALF_4x16	0.00234389	1.216
INTERPOL_QUARTER_4x16	0.00417463	1.216
DIST_SAD_12x16	0.0135474	51.68
DIST_SAD_12x16sub	0.0110647	47.509
INTERPOL_HALF_12x16	0.00498202	1.216
INTERPOL_QUARTER_12x16	0.0100401	1.216
TR_DST_4x4	0.00088388	2.435
DIST_HAD_4x4	0.00139342	6.44
TR_iDST_4x4	0.000179526	0.543
DIST_HAD_32x8	0.00548457	7.05
DIST_HAD_32x24	0.0141621	7.05
DIST_SAD_32x8	0.0129372	35.142
INTERPOL_HALF_32x8	0.00195739	0.352
INTERPOL_QUARTER_32x8	0.00386311	0.352
DIST_SAD_32x24	0.00713744	14.888
DIST_SAD_32x24sub	0.0075349	16.628
INTERPOL_HALF_32x24	0.00461692	0.352
INTERPOL_QUARTER_32x24	0.0103657	0.352

