	 Total Time (s)	Calls (kCalls)
INTERPOL_QUARTER_8x4	0.102834	46.592
DIST_HAD_64x16	0.000531207	0.28
DIST_HAD_64x48	0.00154824	0.28
DIST_SAD_32x8	0.0118104	66.948
INTERPOL_HALF_32x8	0.00342293	0.688
DIST_HAD_32x8	0.00651593	13.51
INTERPOL_QUARTER_32x8	0.00658648	0.688
DIST_SAD_32x24	0.00741451	29.24
DIST_SAD_32x24sub	0.00542264	20.823
INTERPOL_HALF_32x24	0.00829518	0.688
DIST_HAD_32x24	0.0191539	13.51
INTERPOL_QUARTER_32x24	0.0173494	0.688
DIST_SAD_8x32	0.00526536	49.604
DIST_SAD_8x32sub	0.00625842	53.698
INTERPOL_HALF_8x32	0.00671706	1.168
DIST_HAD_8x32	0.010846	22.42
INTERPOL_QUARTER_8x32	0.013873	1.168
DIST_SAD_24x32	0.0118852	49.64
DIST_SAD_24x32sub	0.00782898	29.374
INTERPOL_HALF_24x32	0.0141431	1.168
DIST_HAD_24x32	0.0310835	22.42
INTERPOL_QUARTER_24x32	0.0296967	1.168
TR_iDCT_4x4_2	0.00169638	12.879
DIST_SAD_16x4	0.00928555	145.427
INTERPOL_HALF_16x4	0.00322458	1.616
DIST_HAD_16x4	0.00400636	32.45
INTERPOL_QUARTER_16x4	0.00537307	1.616
DIST_SAD_16x12	0.00558825	68.644
DIST_SAD_16x12sub	0.00326042	38.507
INTERPOL_HALF_16x12	0.00647032	1.616
DIST_HAD_16x12	0.0102326	32.45
INTERPOL_QUARTER_16x12	0.0126018	1.616
DIST_SAD_4x16	0.00531087	108.12
DIST_SAD_4x16sub	0.00534429	120.549
INTERPOL_HALF_4x16	0.00626667	2.544
DIST_HAD_4x16	0.00638238	49.49
INTERPOL_QUARTER_4x16	0.0121527	2.544
DIST_SAD_12x16	0.00913369	108.12
DIST_SAD_12x16sub	0.00757052	80.515
INTERPOL_HALF_12x16	0.0105412	2.544
DIST_HAD_12x16	0.0157004	49.49
INTERPOL_QUARTER_12x16	0.0209476	2.544
TR_iDCT_4x4_3	0.000898573	6.558
TR_iDCT_32x32_0	0.0254523	1.997
TR_iDCT_16x16_0	0.00955579	4.96
TR_iDCT_8x8_0	0.00110395	2.734
DIST_HAD_16x64	0.000745299	0.39
DIST_HAD_48x64	0.00215048	0.39
TR_iDCT_32x32_1	0.0186694	1.461
TR_iDCT_16x16_1	0.00655963	3.386
TR_iDCT_8x8_1	0.00341493	8.54
TR_iDCT_4x4_1	0.000284177	2.105
TR_iDCT_16x16_2	0.00505604	2.576
TR_iDCT_8x8_2	0.00224492	5.478
TR_DST_4x4_2	0.000254512	2.096
TR_iDST_4x4_2	0.000163645	1.031
TR_iDCT_8x8_3	0.00162014	3.918
TR_DST_4x4_3	0.000805717	7.391
TR_iDST_4x4_3	0.000496554	3.337
DIST_HAD_4x4	0.00132397	24.78

Frame	19
Others	12.1813	19677.1
TR_DCT_32x32_0	0.0358288	3.388
DIST_SSE_32x32	0.00970851	14.084
TR_DCT_16x16_0	0.0277542	17.694
DIST_SSE_16x16	0.0144754	68.944
TR_DCT_8x8_0	0.00701311	25
DIST_SSE_8x8	0.0195908	242.292
DIST_SSE_64x64	0.00332265	1.087
DIST_SAD_64x64	0.0398029	30.94
DIST_SAD_64x64sub	0.0363846	29.1
INTERPOL_HALF_64x64	0.039419	0.728
DIST_HAD_64x64	0.105082	14.469
INTERPOL_QUARTER_64x64	0.0828714	0.728
DIST_SAD_32x64	0.0387636	61.88
DIST_SAD_32x64sub	0.0285266	45.087
INTERPOL_HALF_32x64	0.0423628	1.456
DIST_HAD_32x64	0.0993385	27.3
INTERPOL_QUARTER_32x64	0.0891316	1.456
DIST_SAD_64x32	0.0408524	61.88
DIST_SAD_64x32sub	0.025114	39.321
INTERPOL_HALF_64x32	0.0412167	1.456
DIST_HAD_64x32	0.0997726	27.3
INTERPOL_QUARTER_64x32	0.0855163	1.456
TR_DCT_32x32_1	0.0276665	2.581
TR_DCT_16x16_1	0.0222407	14.076
TR_DCT_8x8_1	0.0157593	56.304
TR_DCT_4x4_1	0.00581917	76.096
DIST_SSE_4x4	0.0513616	1158.68
DIST_SAD_32x32	0.0404994	123.76
DIST_SAD_32x32sub	0.0417692	123.725
INTERPOL_HALF_32x32	0.0446607	2.912
DIST_HAD_32x32	0.101225	54.936
INTERPOL_QUARTER_32x32	0.0922422	2.912
DIST_SAD_16x32	0.0448597	247.52
DIST_SAD_16x32sub	0.0323503	177.309
INTERPOL_HALF_16x32	0.0521585	5.824
DIST_HAD_16x32	0.102727	109.2
INTERPOL_QUARTER_16x32	0.106217	5.824
DIST_SAD_32x16	0.0435091	247.52
DIST_SAD_32x16sub	0.0274903	154.64
INTERPOL_HALF_32x16	0.0490196	5.824
DIST_HAD_32x16	0.102428	109.2
INTERPOL_QUARTER_32x16	0.0973095	5.824
TR_DCT_16x16_2	0.0136113	8.069
TR_DCT_8x8_2	0.0138359	47.122
TR_DCT_4x4_2	0.0192024	248.256
DIST_SAD_16x16	0.0504031	495.022
DIST_SAD_16x16sub	0.0485126	467.666
INTERPOL_HALF_16x16	0.0586659	11.648
DIST_HAD_16x16	0.100577	212.324
INTERPOL_QUARTER_16x16	0.113171	11.648
DIST_SAD_8x16	0.0616134	990.035
DIST_SAD_8x16sub	0.0366719	508.815
INTERPOL_HALF_8x16	0.0762365	23.296
DIST_HAD_8x16	0.110184	436.8
INTERPOL_QUARTER_8x16	0.145053	23.296
DIST_SAD_16x8	0.144602	1459.09
INTERPOL_HALF_16x8	0.0701239	23.296
DIST_HAD_16x8	0.108651	436.8
INTERPOL_QUARTER_16x8	0.126735	23.296
TR_DCT_8x8_3	0.00889087	25.441
TR_DCT_4x4_3	0.0155319	198.192
DIST_SAD_8x8	0.211239	3270.36
INTERPOL_HALF_8x8	0.093742	46.592
DIST_HAD_8x8	0.115152	842.156
INTERPOL_QUARTER_8x8	0.164309	46.592
DIST_SAD_4x8	0.0757369	1715.23
INTERPOL_HALF_4x8	0.0724743	46.592
DIST_HAD_4x8	0.068933	908.544
INTERPOL_QUARTER_4x8	0.123163	46.592
DIST_SAD_8x4	0.0691	1612.47
INTERPOL_HALF_8x4	0.0651022	46.592
DIST_HAD_8x4	0.0670496	908.544
INTERPOL_QUARTER_8x4	0.102719	46.592
TR_iDCT_32x32_0	0.0237085	1.855
TR_iDCT_16x16_0	0.00899522	4.669
DIST_HAD_64x16	0.000558951	0.3
DIST_HAD_64x48	0.00164012	0.3
DIST_HAD_16x64	0.000711198	0.37
DIST_HAD_48x64	0.00205587	0.37
TR_iDCT_32x32_1	0.0163588	1.274
TR_iDCT_16x16_1	0.00606711	3.126
TR_iDCT_16x16_2	0.00360441	1.841
TR_iDCT_8x8_1	0.00298429	7.45
DIST_SAD_32x8	0.0080551	46.164
INTERPOL_HALF_32x8	0.00236001	0.48
DIST_HAD_32x8	0.00452637	9.55
INTERPOL_QUARTER_32x8	0.00452638	0.48
DIST_SAD_32x24	0.00502569	20.4
DIST_SAD_32x24sub	0.00278903	10.852
INTERPOL_HALF_32x24	0.00568498	0.48
DIST_HAD_32x24	0.0132767	9.55
INTERPOL_QUARTER_32x24	0.0118136	0.48
DIST_HAD_16x4	0.00312634	25.11
DIST_HAD_16x12	0.00798631	25.11
DIST_HAD_4x16	0.00505947	40.02
DIST_HAD_12x16	0.012789	40.02
TR_iDCT_8x8_2	0.00184019	4.476
TR_iDCT_4x4_2	0.00131018	9.872
DIST_SAD_16x4	0.00724605	113.081
INTERPOL_HALF_16x4	0.00245819	1.232
INTERPOL_QUARTER_16x4	0.00411066	1.232
DIST_SAD_16x12	0.00430682	52.36
DIST_SAD_16x12sub	0.00266837	32.229
INTERPOL_HALF_16x12	0.00492216	1.232
INTERPOL_QUARTER_16x12	0.00958542	1.232
DIST_SAD_4x16	0.00426707	87.022
DIST_SAD_4x16sub	0.0043652	99.052
INTERPOL_HALF_4x16	0.00500738	2.048
INTERPOL_QUARTER_4x16	0.00980387	2.048
DIST_SAD_12x16	0.00731432	87.022
DIST_SAD_12x16sub	0.00629949	67.962
INTERPOL_HALF_12x16	0.00848977	2.048
INTERPOL_QUARTER_12x16	0.0168645	2.048
TR_iDCT_8x8_3	0.00103671	2.482
TR_iDCT_4x4_3	0.000672393	4.813
TR_iDCT_8x8_0	0.000957995	2.408
DIST_HAD_8x32	0.00972638	20.21
DIST_HAD_24x32	0.0280582	20.21
TR_DST_4x4_2	0.000156085	1.216
TR_iDST_4x4_2	9.05125e-05	0.566
TR_iDCT_4x4_1	0.000229473	1.706
TR_DST_4x4_3	0.000456459	4.152
TR_iDST_4x4_3	0.00025181	1.661
DIST_HAD_4x4	0.000754939	14
DIST_SAD_8x32	0.00474665	44.88
DIST_SAD_8x32sub	0.00786694	67.886
INTERPOL_HALF_8x32	0.00609491	1.056
INTERPOL_QUARTER_8x32	0.0126005	1.056
DIST_SAD_24x32	0.0108155	44.88
DIST_SAD_24x32sub	0.00987577	36.663
INTERPOL_HALF_24x32	0.0127623	1.056
INTERPOL_QUARTER_24x32	0.0270133	1.056

